query	no	title	link	description	total_text
경주 여행	224	3월 1일  경주 여행  코스 (당일치기)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=413559176&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=26&search_sort=0&spq=0	학생 4명이고 3.1  경주 여행  코스 좀 알려주세요 첨성대 근처 한복나드리에서... 질문하신 [ 경주 여행 일정] 관련 답변 드리도록 하겠습니다. 황리단길과... 맞춤형  경주 여행 일정을 준비했어요. 아래 첨부된 일정을 참고해보시고, 여행에... 	3월 1일  경주 여행  코스 (당일치기) 학생 4명이고 3.1  경주 여행  코스 좀 알려주세요 첨성대 근처 한복나드리에서... 질문하신 [ 경주 여행 일정] 관련 답변 드리도록 하겠습니다. 황리단길과... 맞춤형  경주 여행 일정을 준비했어요. 아래 첨부된 일정을 참고해보시고, 여행에... 
경주 여행	225	 경주 여행  코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436970450&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=27&search_sort=0&spq=0	 경주여행  코스 추천(가족) 안녕하세요~~ 무계획, 이 루트로 실행하면 실패없는  경주여행 지를 소개해드릴까 합니다 ㅎㅎ 한번 보시고 마음에 드신다면 채택 부탁드립니다 !!	 경주 여행  코스 추천  경주여행  코스 추천(가족) 안녕하세요~~ 무계획, 이 루트로 실행하면 실패없는  경주여행 지를 소개해드릴까 합니다 ㅎㅎ 한번 보시고 마음에 드신다면 채택 부탁드립니다 !!
경주 여행	226	 경주여행  동선 부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407781929&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=28&search_sort=0&spq=0	1박으로 어린애들 데리고  경주여행 할거에요 숙소는 보문단지이구요 우선... 정도  경주여행 을 다녀온 것 같은데요. 아이랑  경주여행 하면서 체험코스, 맛집... ^^  경주여행  TIP 1.  경주 여행 코스는 크게 시내권, 보문관광단지, 토함산, 남산... 	 경주여행  동선 부탁드려요 1박으로 어린애들 데리고  경주여행 할거에요 숙소는 보문단지이구요 우선... 정도  경주여행 을 다녀온 것 같은데요. 아이랑  경주여행 하면서 체험코스, 맛집... ^^  경주여행  TIP 1.  경주 여행 코스는 크게 시내권, 보문관광단지, 토함산, 남산... 
경주 여행	227	 경주여행  추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=429923899&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=29&search_sort=0&spq=0	 경주여행 지 좀 추천 해주세요 문의주신  경주 여행 지 추천드릴게요 즐거운  경주 여행  되셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5. 황리단길 6. 첨성대 7.... 	 경주여행  추천  경주여행 지 좀 추천 해주세요 문의주신  경주 여행 지 추천드릴게요 즐거운  경주 여행  되셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5. 황리단길 6. 첨성대 7.... 
경주 여행	228	 경주 여행 일정 도와주세요!!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407408414&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=30&search_sort=0&spq=0	... 그냥 최소한의 움직임으로 이틀동안 다녀올 수 있는  경주 여행  코스좀 알려주세요. 예쁜 카페도 추천... 질문하신 [ 경주 여행 일정] 관련 답변 드리도록 하겠습니다. 질문자님께서 원하신대로 최대한 여유로운  경주 여행  일정을 준비해... 	 경주 여행 일정 도와주세요!! ... 그냥 최소한의 움직임으로 이틀동안 다녀올 수 있는  경주 여행  코스좀 알려주세요. 예쁜 카페도 추천... 질문하신 [ 경주 여행 일정] 관련 답변 드리도록 하겠습니다. 질문자님께서 원하신대로 최대한 여유로운  경주 여행  일정을 준비해... 
경주 여행	229	 경주여행 가려는데 추천좀요!!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407810074&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=31&search_sort=0&spq=0	엄마혼자 초4,초2 아들 둘 데리고 주중에  경주 여행 ... 정도  경주여행 을 다녀온 것 같은데요. 구체적인 일정이 없어서 주요  경주여행  코스, 맛집, 숙소에 대한 제 경험담을 묶어서 소개할게요. ^^  경주여행  TIP 1.  경주 여행 코스는... 	 경주여행 가려는데 추천좀요!! 엄마혼자 초4,초2 아들 둘 데리고 주중에  경주 여행 ... 정도  경주여행 을 다녀온 것 같은데요. 구체적인 일정이 없어서 주요  경주여행  코스, 맛집, 숙소에 대한 제 경험담을 묶어서 소개할게요. ^^  경주여행  TIP 1.  경주 여행 코스는... 
경주 여행	230	아이와  경주여행 코스 짜려고 하는데 동선 ㅠㅠㅠ어렵네요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=472108317&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=32&search_sort=0&spq=0	가족들과  경주 여행  계획 중입니다 구성원은 남편,저, 4세,7세 아이와 함께... 비공개 조회수 2 작성일방금 가족들과  경주 여행  계획 중입니다 구성원은... 답변이 도움되셨으면 좋겠습니다 가족과 즐거운  경주 여행  즐기세요!	아이와  경주여행 코스 짜려고 하는데 동선 ㅠㅠㅠ어렵네요 가족들과  경주 여행  계획 중입니다 구성원은 남편,저, 4세,7세 아이와 함께... 비공개 조회수 2 작성일방금 가족들과  경주 여행  계획 중입니다 구성원은... 답변이 도움되셨으면 좋겠습니다 가족과 즐거운  경주 여행  즐기세요!
경주 여행	231	 경주여행 가는데 여행코스 추천이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423661627&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=33&search_sort=0&spq=0	제가 중3인데 중3이 좋아할만한  경주여행 코스 추천이요 문의주신  경주 여행 코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5.... 	 경주여행 가는데 여행코스 추천이요 제가 중3인데 중3이 좋아할만한  경주여행 코스 추천이요 문의주신  경주 여행 코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 ㅎ [경북 경주 가볼만한곳] 1. 황성공원 2. 양남주상절리 3. 동궁과 월지 4. 동궁원 5.... 
경주 여행	232	 경주 여행 코스질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=417017203&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=34&search_sort=0&spq=0	 경주여행 을 가는데 예전에 가본적이 있어서 대충 지리적인건 아는데... 질문하신 [ 경주 여행  코스] 관련 답변드리겠습니다. 경주로의 1박 2일 여행을... 2일  경주 여행  일정을 준비했어요. 아래 첨부된 일정을 참고해 보시고, 즐거운... 	 경주 여행 코스질문  경주여행 을 가는데 예전에 가본적이 있어서 대충 지리적인건 아는데... 질문하신 [ 경주 여행  코스] 관련 답변드리겠습니다. 경주로의 1박 2일 여행을... 2일  경주 여행  일정을 준비했어요. 아래 첨부된 일정을 참고해 보시고, 즐거운... 
경주 여행	233	 경주여행  코스 질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90101&docId=477420197&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=35&search_sort=0&spq=0	... 월지(야경)→중앙시장 3일차 보문단지권 경주월드, 루지공원(카트라이더),엑스포공원(솔거미술관),동궁원(식물원,버드파크)  경주 여행 관련해서 참고할만한 포스팅 남겨봅니다..	 경주여행  코스 질문 ... 월지(야경)→중앙시장 3일차 보문단지권 경주월드, 루지공원(카트라이더),엑스포공원(솔거미술관),동궁원(식물원,버드파크)  경주 여행 관련해서 참고할만한 포스팅 남겨봅니다..
경주 여행	234	뚜벅이  경주 여행  1박 코스 추천 좀요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=399331613&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=36&search_sort=0&spq=0	여자친구랑  경주 여행 을 가려고 하는데 뚜벅이로 돌아다닐 코스 좀 추천해주세요! 경주월드는 제외하고요. 그... 여자친구와 가볼만한  경주여행 코스 추천드릴게요 좋은하루 되세요 ㅎ [경주 가볼만한곳] 1. 경주... 	뚜벅이  경주 여행  1박 코스 추천 좀요 여자친구랑  경주 여행 을 가려고 하는데 뚜벅이로 돌아다닐 코스 좀 추천해주세요! 경주월드는 제외하고요. 그... 여자친구와 가볼만한  경주여행 코스 추천드릴게요 좋은하루 되세요 ㅎ [경주 가볼만한곳] 1. 경주... 
경주 여행	235	2박3일  경주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=473589663&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=37&search_sort=0&spq=0	10월 2박3일  경주 여행 코스 및 식당 추천부탁드립니다.(1인여행) 숙소는...  경주 여행  가실 때 방문하시기 좋은 뷰 예쁜 카페입니다포토존도 많고... 다양한 작품도 함께 감상할 수 있는 카페라서 경주 여행 에 참고해 수면 좋을거 같아요	2박3일  경주 여행  10월 2박3일  경주 여행 코스 및 식당 추천부탁드립니다.(1인여행) 숙소는...  경주 여행  가실 때 방문하시기 좋은 뷰 예쁜 카페입니다포토존도 많고... 다양한 작품도 함께 감상할 수 있는 카페라서 경주 여행 에 참고해 수면 좋을거 같아요
경주 여행	236	 경주 여행 코스 부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436222731&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=38&search_sort=0&spq=0	... 출발합니다  경주 여행 코스 부탁드립니다 숙소는 아직 예약안했어요. 코스보고 근처 게스트하우스로 잡으려고요~ 안녕하세요~ 무계획 없이 이 루트로 가면 실패없는  경주여행 ... 	 경주 여행 코스 부탁드려요 ... 출발합니다  경주 여행 코스 부탁드립니다 숙소는 아직 예약안했어요. 코스보고 근처 게스트하우스로 잡으려고요~ 안녕하세요~ 무계획 없이 이 루트로 가면 실패없는  경주여행 ... 
경주 여행	237	 경주여행  HELP!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=411320608&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=39&search_sort=0&spq=0	2월18일부터 2월20일까지 2박3일로 가족들이랑  경주여행 가려고 하는데 어딜가야할지모르겠어요 도와주세요ㅜㅠ 중1...  경주 여행  추천지 입니다 경주월드 테마파크 경주 엑스포 대공원 경주 국립 박물관 경주 대원릉 동굴과월지... 	 경주여행  HELP! 2월18일부터 2월20일까지 2박3일로 가족들이랑  경주여행 가려고 하는데 어딜가야할지모르겠어요 도와주세요ㅜㅠ 중1...  경주 여행  추천지 입니다 경주월드 테마파크 경주 엑스포 대공원 경주 국립 박물관 경주 대원릉 동굴과월지... 
경주 여행	238	 경주 여행  돌아볼곳	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=384132147&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=40&search_sort=0&spq=0	 경주 여행 코스 알아보고있는데 마땅히 갈만한 곳있을까영 안녕하세요, 취향대로 머물다 여기어때 입니다. 질문하신 [ 경주 여행 ] 관련 답변 드리도록 하겠습니다.  경주 여행 을 하시나 봅니다^^! 갈만한 곳 몇가지 알려드리도록... 	 경주 여행  돌아볼곳  경주 여행 코스 알아보고있는데 마땅히 갈만한 곳있을까영 안녕하세요, 취향대로 머물다 여기어때 입니다. 질문하신 [ 경주 여행 ] 관련 답변 드리도록 하겠습니다.  경주 여행 을 하시나 봅니다^^! 갈만한 곳 몇가지 알려드리도록... 
경주 여행	239	 경주여행 코스(2박3일)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=432884253&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=41&search_sort=0&spq=0	질문이 있어요 5월23일~5월25일  경주 여행 코스 추천 해주세요. 1. 대상 : 어머니...  경주여행 코스(2박3일)답변드릴게요! 경주여행 코스(2박3일) 답변드립니다.... ^^ 어머님을 모시고 떠나는  경주여행 이 즐거운 추억으로 남을 수 있도록 제가... 	 경주여행 코스(2박3일) 질문이 있어요 5월23일~5월25일  경주 여행 코스 추천 해주세요. 1. 대상 : 어머니...  경주여행 코스(2박3일)답변드릴게요! 경주여행 코스(2박3일) 답변드립니다.... ^^ 어머님을 모시고 떠나는  경주여행 이 즐거운 추억으로 남을 수 있도록 제가... 
경주 여행	240	6월  경주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=446801776&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=42&search_sort=0&spq=0	제가 6월달에 엄마아빠랑 언니랑  경주여행 을 가는데요 갈곳 추천해주세요.너무 유명한 곳은 아니였음 하네요. (예...  경주여행 을 계획하시는 것 같네요. 저도 여러분들이 즐길 수 있는 장소와 활동을 추천해드릴게요. ## 1. 경주 월드컵... 	6월  경주여행  제가 6월달에 엄마아빠랑 언니랑  경주여행 을 가는데요 갈곳 추천해주세요.너무 유명한 곳은 아니였음 하네요. (예...  경주여행 을 계획하시는 것 같네요. 저도 여러분들이 즐길 수 있는 장소와 활동을 추천해드릴게요. ## 1. 경주 월드컵... 
경주 여행	241	 경주여행 (숙소추천)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=460129729&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=43&search_sort=0&spq=0	안녕하세요 경기도권에 사는 사람입니다 내년 1월 중순쯤  경주여행 을 갈 예정입니다 인원은 엄마3명과 초등5명 총 8명... 근데 추운 겨울 걷는건 비추입니다 ㅠㅠ 가까운 거리도 택시 타고 다니세요^^ < " " "" " 즐거운  경주여행  되시기... 	 경주여행 (숙소추천) 안녕하세요 경기도권에 사는 사람입니다 내년 1월 중순쯤  경주여행 을 갈 예정입니다 인원은 엄마3명과 초등5명 총 8명... 근데 추운 겨울 걷는건 비추입니다 ㅠㅠ 가까운 거리도 택시 타고 다니세요^^ < " " "" " 즐거운  경주여행  되시기... 
경주 여행	242	 경주여행  코스(지도),숙소	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=223857049&qb=6rK97KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=44&search_sort=0&spq=0	2주후에 여자친구와 같이  경주여행 을 하기로 했어요 차를 가지고 갈 예정인데요  경주여행  어떤식으로 코스를 잡고 가는것이 좋을까요? 그리고  경주여행  코스 지도를 알아보고... 외  경주여행  하면서 갈만한 곳 몇군데도 알려주세요 경주... 	 경주여행  코스(지도),숙소 2주후에 여자친구와 같이  경주여행 을 하기로 했어요 차를 가지고 갈 예정인데요  경주여행  어떤식으로 코스를 잡고 가는것이 좋을까요? 그리고  경주여행  코스 지도를 알아보고... 외  경주여행  하면서 갈만한 곳 몇군데도 알려주세요 경주... 
